"ORI","year","department_name","total_pop","homs_sum","rape_sum","rob_sum","agg_ass_sum","violent_crime","months_reported","violent_per_100k","homs_per_100k","rape_per_100k","rob_per_100k","agg_ass_per_100k","source","url"
"WIMPD00",1977,"Milwaukee",640489,54,213,1389,879,2535,12,395.791340678763,8.43105814463636,33.255840459399,216.865551164813,137.238890909914,NA,NA
"MN02711",1977,"Minneapolis",390294,38,324,1652,1116,3130,12,801.959548442969,9.73625010889227,83.014343033713,423.270662628685,285.938292671678,NA,NA
"MD01604",1977,"Montgomery County, Md.",491003,14,105,484,313,916,12,186.556904947628,2.85130640749649,21.3847980562237,98.5737358020216,63.7470646818859,NA,NA
"TN01901",1977,"Nashville, Tenn.",456589,82,187,1688,1000,2957,12,647.628392274014,17.9592587644468,40.9558705969701,369.697912126661,219.015350785937,NA,NA
"NY02900",1977,"Nassau County, N.Y.",1044946,19,48,734,257,1058,12,101.249251157476,1.8182757769301,4.59353880487604,70.2428642245628,24.5945723511071,NA,NA
NA,1977,"National",NA,19120,NA,NA,NA,1029580,NA,475.9,8.8,NA,NA,NA,NA,NA
"LANPD00",1977,"New Orleans",587776,173,360,3279,2135,5947,12,1011.7799978223,29.432981271777,61.2478222996516,557.865581445993,363.233612804878,NA,NA
"NY03030",1977,"New York City",7481613,1557,3899,74404,42056,121916,12,1629.54165097821,20.811020297361,52.1144304042457,994.491428519492,562.124771757106,NA,NA
"NJNPD00",1977,"Newark, N.J.",351412,92,324,3203,2556,6175,12,1757.1966808191,26.1800962972238,92.1994695684837,911.465743913128,727.35137104026,NA,NA
"CA00109",1977,"Oakland, Calif.",339264,94,366,3037,2267,5764,12,1698.97189209583,27.7070364082249,107.880588568195,895.173080550839,668.211186568572,NA,NA
"OK05506",1977,"Oklahoma City",373570,67,251,775,1602,2695,12,721.417672725326,17.9350590250823,67.1895494820248,207.457772305057,428.835291913162,NA,NA
"NB02802",1977,"Omaha, Neb.",367281,31,172,809,906,1918,12,522.21595998704,8.44040394139637,46.8306283200057,220.267315760957,246.677611964681,NA,NA
"FL04804",1977,"Orlando, Fla.",118374,15,85,274,769,1143,12,965.583658573673,12.6717015560849,71.8063088178147,231.469748424485,649.635899775289,NA,NA
"PAPEP00",1977,"Philadelphia",1897706,323,771,6999,3954,12047,12,634.819092103835,17.0205500746691,40.6280003330337,368.813715085477,208.356826610655,NA,NA
"AZ00723",1977,"Phoenix",682200,70,316,1594,2315,4295,12,629.580768103196,10.260920551158,46.3207270595133,233.655819407798,339.343301084726,NA,NA
"PAPPD00",1977,"Pittsburgh",482413,52,252,2539,1729,4572,12,947.735653889924,10.7791456697892,52.2373982459013,526.312516453744,358.40659352049,NA,NA
"OR02602",1977,"Portland, Ore.",385230,41,337,1703,1892,3973,12,1031.33193157335,10.6429924979882,87.4802066298056,442.073566440828,491.135166004724,NA,NA
"MD01721",1977,"Prince George's County, Md.",550201,51,264,1933,1476,3724,12,676.843553537707,9.26933975038213,47.9824645902134,351.326151715464,268.265597481648,NA,NA
"NC09201",1977,"Raleigh, N.C.",152840,10,39,120,402,571,12,373.593300183198,6.54278984559016,25.5168803978016,78.5134781470819,263.020151792724,NA,NA
"CA03404",1977,"Sacramento, Calif.",265220,41,205,1276,1393,2915,12,1099.08754995852,15.4588643390393,77.2943216951964,481.110021868637,525.224342055652,NA,NA
"UT01803",1977,"Salt Lake City",180122,12,112,479,461,1064,12,590.710740498107,6.66215120862526,62.1800779471691,265.930869077625,255.937642264687,NA,NA
"TXSPD00",1977,"San Antonio",764217,146,273,1460,1876,3755,12,491.352587026983,19.1045213597709,35.722837885051,191.045213597709,245.480014184453,NA,NA
"CA03711",1977,"San Diego",788621,50,298,2481,1585,4414,12,559.71119206818,6.34018115165587,37.787479663869,314.599788745164,200.983742507491,NA,NA
"CA03801",1977,"San Francisco",676625,141,595,5423,3208,9367,12,1384.37095880288,20.8387215961574,87.9364492887493,801.477923517458,474.117864400517,NA,NA
"CA04313",1977,"San Jose",568303,41,322,1031,1276,2670,12,469.819796833731,7.214461299694,56.6599155732065,181.417307316696,224.528112644135,NA,NA
"WASPD00",1977,"Seattle",5e+05,35,370,1764,1987,4156,12,831.2,7,74,352.8,397.4,NA,NA
"MOSPD00",1977,"St. Louis, Mo.",512059,195,473,4943,4115,9726,12,1899.39049992286,38.0815491964793,92.3721680509473,965.318449631781,803.618333043653,NA,NA
"NY05101",1977,"Suffolk County, N.Y.",1140882,30,133,1018,861,2042,12,178.984329667748,2.62954451029993,11.6576473289963,89.2292103828442,75.4679274456079,NA,NA
"FL02902",1977,"Tampa, Fla.",264848,31,195,1062,1906,3194,12,1205.97474777986,11.7048269195916,73.6271370748505,400.984715761493,719.658068023923,NA,NA
"AZ01003",1977,"Tucson, Ariz.",306500,35,116,550,877,1578,12,514.845024469821,11.4192495921697,37.8466557911909,179.445350734095,286.133768352365,NA,NA
"OK07205",1977,"Tulsa, Okla.",352674,28,172,489,1161,1850,12,524.563761434072,7.93934341629947,48.770252414411,138.654961806087,329.199203797275,NA,NA
"VA12800",1977,"Virginia Beach, Va.",235324,16,80,152,215,463,12,196.750012748381,6.79913650966327,33.9956825483164,64.5917968418011,91.3633968486002,NA,NA
"DCMPD00",1977,"Washington, D.C.",690000,192,402,6655,2594,9843,12,1426.52173913043,27.8260869565217,58.2608695652174,964.492753623188,375.942028985507,NA,NA
"KS08703",1977,"Wichita, Kan.",261732,34,121,715,527,1397,12,533.75208228264,12.990387113536,46.2304953158192,273.180199593477,201.351000259808,NA,NA
"NM00101",1978,"Albuquerque, N.M.",291834,37,187,694,1516,2434,12,834.035787468218,12.6784404832884,64.077523523647,237.806424200059,519.473399261224,NA,NA
"TX22001",1978,"Arlington, Texas",121750,6,43,132,269,450,12,369.609856262834,4.92813141683778,35.3182751540041,108.418891170431,220.944558521561,NA,NA
"GAAPD00",1978,"Atlanta",456000,144,592,4119,3990,8845,12,1939.69298245614,31.5789473684211,129.824561403509,903.289473684211,875,NA,NA
"CO00101",1978,"Aurora, Colo.",131499,12,83,232,504,831,12,631.943969155659,9.12554468094814,63.1183507098913,176.427197164997,383.272876599822,NA,NA
"TX22701",1978,"Austin, Texas",331557,35,194,635,549,1413,12,426.171065608628,10.5562542790531,58.5118094324656,191.520613348534,165.582388548575,NA,NA
"MDBPD00",1978,"Baltimore",781730,197,554,8097,5811,14659,12,1875.19987719545,25.2005168024766,70.8684584191473,1035.77961700331,743.351284970514,NA,NA
"MD00301",1978,"Baltimore County, Md.",641120,27,168,818,3587,4600,12,717.494384826554,4.21138008485151,26.2041427501872,127.589218866983,559.489643124532,NA,NA
"MA01301",1978,"Boston",616225,72,475,5635,3853,10035,12,1628.46362935616,11.6840439774433,77.0822345734107,914.438719623514,625.258631181792,NA,NA
"NY01401",1978,"Buffalo, N.Y.",391695,44,221,1721,1195,3181,12,812.111464277052,11.2332299365578,56.4214503631652,439.372470927635,305.084313049694,NA,NA
"NC06001",1978,"Charlotte-Mecklenburg, N.C.",309101,51,114,709,1561,2435,12,787.768399325787,16.499461341115,36.8811488801395,229.374864526482,505.012924578051,NA,NA
"ILCPD00",1978,"Chicago",3086699,787,1341,15233,10325,27686,12,896.945247981744,25.4964931792831,43.444469318194,493.504549682363,334.499735801904,NA,NA
"OHCIP00",1978,"Cincinnati",405324,57,287,1300,1659,3303,12,814.903632649436,14.0628238150221,70.8075514896725,320.731069465415,409.302187879326,NA,NA
"OHCLP00",1978,"Cleveland",614512,213,507,6354,2623,9697,12,1578.00010414768,34.661650220012,82.5044913687609,1033.99119952092,426.842763037988,NA,NA
"OHCOP00",1978,"Columbus, Ohio",578338,67,309,1923,1054,3353,12,579.764774232369,11.5849209285919,53.4289636855956,332.504521577348,182.246368040834,NA,NA
"TXDPD00",1978,"Dallas",871832,230,822,3835,4997,9884,12,1133.70465869571,26.381229411171,94.2842198955762,439.878325181916,573.160884207049,NA,NA
"CODPD00",1978,"Denver",485547,97,577,2362,1841,4877,12,1004.4341742406,19.9774687105471,118.835045834904,486.461660766105,379.159998929043,NA,NA
"MI82349",1978,"Detroit",1294359,498,1288,12283,7533,21602,12,1668.93419831747,38.4746426609619,99.5087143520461,948.963927318464,581.986913985996,NA,NA
"TX07102",1978,"El Paso, Texas",399000,21,121,775,573,1490,12,373.4335839599,5.26315789473684,30.3258145363409,194.235588972431,143.609022556391,NA,NA
"VA02901",1978,"Fairfax County, Va.",522890,17,94,492,314,917,12,175.371493048251,3.25116181223584,17.9770123735394,94.092447742355,60.0508711201209,NA,NA
"TX22012",1978,"Fort Worth, Texas",375860,86,265,1218,1101,2670,12,710.370882775502,22.8808598946416,70.5049752567445,324.056829670622,292.928217953493,NA,NA
"CA01005",1978,"Fresno, Calif.",194774,42,114,1102,739,1997,12,1025.2908499081,21.5634530276115,58.5293725035169,565.783934200663,379.414090176307,NA,NA
"HI00200",1978,"Honolulu",725259,38,187,1473,346,2044,12,281.830353018715,5.23950754144381,25.7838923749998,203.099858119651,47.70709498262,NA,NA
"TXHPD00",1978,"Houston",1486489,484,1098,7352,1918,10852,12,730.042401928302,32.5599449440931,73.8653296458971,494.588254605315,129.028872732997,NA,NA
"INIPD00",1978,"Indianapolis",513271,76,341,1963,1353,3733,12,727.296106735039,14.8069927971773,66.4366387347035,382.449037642883,263.603437560275,NA,NA
"FL01602",1978,"Jacksonville, Fla.",523199,79,278,1347,2664,4368,12,834.863981009138,15.0994172389473,53.1346581319918,257.454620517241,509.175285120958,NA,NA
"MOKPD00",1978,"Kansas City, Mo.",463931,115,342,1864,2708,5029,12,1083.99740478649,24.7881689302935,73.7178589057424,401.783885965801,583.707490984651,NA,NA
"NV00201",1978,"Las Vegas",288865,54,192,1548,1092,2886,12,999.082616447129,18.6938535301958,66.4670347740294,535.890467865612,378.031260277292,NA,NA
"CA01941",1978,"Long Beach, Calif.",344154,68,246,2130,1244,3688,12,1071.61328939951,19.7585964422904,71.4796283059328,618.908976795272,361.466087856018,NA,NA
"CA01942",1978,"Los Angeles",2787525,651,2467,17105,16574,36797,12,1320.05990977659,23.3540506363172,88.501448417503,613.62678361629,594.577627106483,NA,NA
"CA01900",1978,"Los Angeles County, Calif.",972663,180,595,2929,7062,10766,12,1106.85818212474,18.5058956699288,61.1722662422648,301.132046762342,726.047973450208,NA,NA
"KY05680",1978,"Louisville, Ky.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TNMPD00",1978,"Memphis, Tenn.",683112,113,664,2897,1738,5412,12,792.256613849559,16.5419433416482,97.2022157420745,424.088582838539,254.423871927297,NA,NA
"AZ00717",1978,"Mesa, Ariz.",124937,4,40,121,328,493,12,394.598877834429,3.20161361326108,32.0161361326108,96.8488118011478,262.532316287409,NA,NA
"FL01306",1978,"Miami",330060,96,207,2832,3137,6272,12,1900.2605586863,29.0856207962189,62.7158698418469,858.025813488457,950.433254559777,NA,NA
"FL01300",1978,"Miami-Dade County, Fla.",669511,96,334,2431,5576,8437,12,1260.17346989071,14.3388234099216,49.8871564470188,363.100830307493,832.846659726278,NA,NA
"WIMPD00",1978,"Milwaukee",623657,48,288,1212,890,2438,12,390.920008915157,7.69653832154534,46.179229929272,194.33759261902,142.70664804532,NA,NA
"MN02711",1978,"Minneapolis",374800,26,307,1688,1077,3098,12,826.574172892209,6.93703308431163,81.9103521878335,450.373532550694,287.35325506937,NA,NA
"MD01604",1978,"Montgomery County, Md.",525247,10,110,530,488,1138,12,216.65997140393,1.90386618105387,20.9425279915925,100.904907595855,92.9086696354287,NA,NA
"TN01901",1978,"Nashville, Tenn.",452440,81,217,1772,1083,3153,12,696.887985147202,17.9029263548758,47.9621607284944,391.654141985678,239.368756078154,NA,NA
"NY02900",1978,"Nassau County, N.Y.",1100131,13,23,676,293,1005,12,91.3527570807477,1.18167745477584,2.09066011229572,61.4472276483437,26.6331918653324,NA,NA
NA,1978,"National",NA,19560,NA,NA,NA,1085550,NA,497.8,9,NA,NA,NA,NA,NA
"LANPD00",1978,"New Orleans",559160,216,406,4164,2849,7635,12,1365.44101867086,38.6293726303741,72.6089133700551,744.688461263324,509.514271407111,NA,NA
"NY03030",1978,"New York City",7242886,1503,3882,74029,43271,122685,12,1693.86899089672,20.7513966117926,53.597419592135,1022.0925747002,597.4275999926,NA,NA
"NJNPD00",1978,"Newark, N.J.",325679,109,315,3682,2737,6843,12,2101.1486770716,33.4685380389893,96.7210044246021,1130.56107394091,840.398060667099,NA,NA
"CA00109",1978,"Oakland, Calif.",327756,97,351,2774,2152,5374,12,1639.63436214745,29.5951866632495,107.091861018563,846.361317565506,656.585996900133,NA,NA
"OK05506",1978,"Oklahoma City",381184,67,314,1023,2203,3607,12,946.26217259906,17.5768132975151,82.374916051041,268.374328408328,577.936114842176,NA,NA
"NB02802",1978,"Omaha, Neb.",364446,24,162,878,792,1856,12,509.266118986077,6.58533774550962,44.45102978219,240.91360585656,217.316145601818,NA,NA
"FL04804",1978,"Orlando, Fla.",118393,13,107,410,1090,1620,12,1368.32414078535,10.9803789075368,90.3769648543411,346.304257853083,920.66253917039,NA,NA
"PAPEP00",1978,"Philadelphia",1885533,352,724,7069,4224,12369,12,655.994883144448,18.6684613846589,38.397630802537,374.907254341345,224.021536615906,NA,NA
"AZ00723",1978,"Phoenix",696763,88,463,2031,2819,5401,12,775.155971255649,12.6298325255503,66.450141583293,291.490793856735,404.585203290071,NA,NA
"PAPPD00",1978,"Pittsburgh",479443,66,231,3046,1475,4818,12,1004.91612141589,13.7659742659711,48.180909930899,635.320569911335,307.648667307688,NA,NA
"OR02602",1978,"Portland, Ore.",362497,34,371,1774,1838,4017,12,1108.14710190705,9.37938796734869,102.345674584893,489.383360414017,507.038678940791,NA,NA
"MD01721",1978,"Prince George's County, Md.",554087,36,316,1998,1617,3967,12,715.952548967942,6.4971746314207,57.0307550980261,360.593192043849,291.831427194646,NA,NA
"NC09201",1978,"Raleigh, N.C.",150124,12,48,173,412,645,12,429.64482694306,7.99339212917322,31.9735685166929,115.238069862247,274.439796434947,NA,NA
"CA03404",1978,"Sacramento, Calif.",261465,61,218,1582,1337,3198,12,1223.10825540703,23.3300824202092,83.3763601246821,605.052301455262,511.34951140688,NA,NA
"UT01803",1978,"Salt Lake City",185000,21,131,451,459,1062,12,574.054054054054,11.3513513513514,70.8108108108108,243.783783783784,248.108108108108,NA,NA
"TXSPD00",1978,"San Antonio",816780,136,304,1438,1568,3446,12,421.900634197703,16.6507505080928,37.2193246651485,176.057200225275,191.973358799187,NA,NA
"CA03711",1978,"San Diego",797293,68,316,2530,1606,4520,12,566.91830983089,8.52885952842932,39.6341119262304,317.323744219503,201.431594156728,NA,NA
"CA03801",1978,"San Francisco",658611,118,583,6509,3299,10509,12,1595.63080483017,17.9164939547016,88.5196269117886,988.292026704686,500.902657258989,NA,NA
"CA04313",1978,"San Jose",587621,44,367,1155,1189,2755,12,468.839609203892,7.48781952993511,62.4552219883224,196.555262660797,202.341305024837,NA,NA
"WASPD00",1978,"Seattle",489961,54,360,2257,2229,4900,12,1000.0795981721,11.0212853676109,73.4752357840726,460.6489087907,454.934168229716,NA,NA
"MOSPD00",1978,"St. Louis, Mo.",525123,210,497,5025,4363,10095,12,1922.40675041847,39.9906307665061,94.6444928140645,956.918664769968,830.852962067935,NA,NA
"NY05101",1978,"Suffolk County, N.Y.",1157014,21,142,1105,1255,2523,12,218.061319914884,1.81501693151509,12.2729716321497,95.5044623487702,108.468869002449,NA,NA
"FL02902",1978,"Tampa, Fla.",263175,41,253,1080,2136,3510,12,1333.71330863494,15.5789873658212,96.1337513061651,410.373325733827,811.627244229125,NA,NA
"AZ01003",1978,"Tucson, Ariz.",309200,26,155,584,889,1654,12,534.928848641656,8.40879689521345,50.1293661060802,188.874514877102,287.51617076326,NA,NA
"OK07205",1978,"Tulsa, Okla.",356000,45,193,609,1313,2160,12,606.741573033708,12.6404494382022,54.2134831460674,171.067415730337,368.820224719101,NA,NA
"VA12800",1978,"Virginia Beach, Va.",240654,3,67,170,225,465,12,193.223466055,1.24660300680645,27.8408004853441,70.6408370523656,93.4952255104839,NA,NA
"DCMPD00",1978,"Washington, D.C.",674000,189,447,6333,2546,9515,12,1411.72106824926,28.0415430267062,66.3204747774481,939.614243323442,377.744807121662,NA,NA
"KS08703",1978,"Wichita, Kan.",260642,25,133,542,531,1231,12,472.295332294872,9.59170049339707,51.0278466248724,207.948066696849,203.727718479754,NA,NA
"NM00101",1979,"Albuquerque, N.M.",302120,47,215,815,1602,2679,12,886.733748179531,15.5567324242023,71.1637759830531,269.760360121806,530.25287965047,NA,NA
"TX22001",1979,"Arlington, Texas",130265,11,52,190,373,626,12,480.558860783787,8.44432502974705,39.9186274133497,145.856523241085,286.339385099605,NA,NA
"GAAPD00",1979,"Atlanta",423103,231,656,5189,4639,10715,12,2532.48027076149,54.5966348619603,155.044989045221,1226.41531731044,1096.42332954387,NA,NA
"CO00101",1979,"Aurora, Colo.",134224,9,78,351,595,1033,12,769.609011801168,6.70520920252712,58.1118130885684,261.503158898558,443.288830611515,NA,NA
"TX22701",1979,"Austin, Texas",337727,43,216,577,659,1495,12,442.66522960853,12.7321771726868,63.9569830069849,170.848051828844,195.128017600014,NA,NA
"MDBPD00",1979,"Baltimore",790901,245,564,8482,6232,15523,12,1962.69823909693,30.9773283887617,71.3110743316799,1072.44775262643,787.962083750052,NA,NA
"MD00301",1979,"Baltimore County, Md.",639872,21,182,1056,3782,5041,12,787.813812762552,3.28190638127626,28.4431886377275,165.03300660132,591.055711142228,NA,NA
"MA01301",1979,"Boston",599582,92,464,6600,4236,11392,12,1899.99032659419,15.3440230026919,77.387246448359,1100.76686758442,706.492189558726,NA,NA
"NY01401",1979,"Buffalo, N.Y.",383915,52,265,1958,1582,3857,12,1004.64946667882,13.5446648346639,69.0256957920373,510.008725889845,412.070380162276,NA,NA
"NC06001",1979,"Charlotte-Mecklenburg, N.C.",300569,50,115,703,1617,2485,12,826.765235270437,16.6351153977955,38.2607654149297,233.889722493005,537.979631964707,NA,NA
"ILCPD00",1979,"Chicago",3060801,856,1655,14464,10832,27807,12,908.487680185677,27.9665355571956,54.0708134896715,472.55604006925,353.89429106956,NA,NA
"OHCIP00",1979,"Cincinnati",404661,50,282,1662,1814,3808,12,941.034594388884,12.3560214599381,69.6879610340507,410.714153328341,448.276458566553,NA,NA
"OHCLP00",1979,"Cleveland",601381,274,612,5760,3090,9736,12,1618.94040550001,45.5617985935705,101.765769121406,957.795474083817,513.817363701214,NA,NA
"OHCOP00",1979,"Columbus, Ohio",534052,69,423,2445,1305,4242,12,794.304674451177,12.9200901784845,79.2057702246223,457.820586759342,244.358227288728,NA,NA
"TXDPD00",1979,"Dallas",882225,307,983,4456,5707,11453,12,1298.19490492788,34.7983790983026,111.422822975998,505.086570886112,646.887131967469,NA,NA
"CODPD00",1979,"Denver",486407,66,626,2257,2169,5118,12,1052.20525198034,13.5688836714932,128.698805732648,464.01470373576,445.922858840436,NA,NA
"MI82349",1979,"Detroit",1258924,452,1369,11413,7787,21021,12,1669.75925472864,35.9036764729245,108.743657281933,906.567830941343,618.54409003244,NA,NA
"TX07102",1979,"El Paso, Texas",413244,33,175,813,1224,2245,12,543.262576105158,7.98559688706914,42.3478622799121,196.736068763249,296.193048174928,NA,NA
"VA02901",1979,"Fairfax County, Va.",519384,11,124,465,282,882,12,169.816551915346,2.11789350461316,23.8744358701847,89.5291345131926,54.2950880273555,NA,NA
"TX22012",1979,"Fort Worth, Texas",384582,99,345,1783,1572,3799,12,987.825743274516,25.7422344259482,89.70778663588,463.620242237026,408.755479975662,NA,NA
"CA01005",1979,"Fresno, Calif.",194849,43,148,1009,776,1976,12,1014.11862519182,22.068370892332,75.9562533038404,517.836889078209,398.257111917434,NA,NA
